school_id,school_name,degree_type,state_abbrev,school_website,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,official_match_reason,discovery_method,search_or_sitemap_query,source_last_checked,fetch_status,review_status,notes
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/about/college-facts/,Sitemap stats-like URL,class_profile,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link; official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/. Found as a one-hop link from https://med.ucf.edu/admissions/.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/admissions/,University of Central Florida College of Medicine,admissions_page,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/media/2013/07/COM_annual_report_073.jpg,Sitemap stats-like URL,annual_report,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/media/2013/10/COM_annual_report_030.jpg,Sitemap stats-like URL,annual_report,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/media/2025/04/RenewU-Figures.png,Sitemap stats-like URL,class_profile,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/media/2025/10/CL2029-Class-Profile-Corrected.png,Sitemap stats-like URL,class_profile,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/media/2026/03/2026-MATCH-FACTS.png,Sitemap stats-like URL,class_profile,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/.
md_university_of_central_florida_college_of_medicine_orlando_florida,University of Central Florida College of Medicine,MD,FL,https://med.ucf.edu/admissions/,https://med.ucf.edu/question/what-type-of-institutional-scholarships-will-be-available-to-the-incoming-class-of-students/,Sitemap stats-like URL,class_profile,med.ucf.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Central Florida College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at https://med.ucf.edu/.
md_university_of_cincinnati_college_of_medicine_cincinnati_ohio,University of Cincinnati College of Medicine,MD,OH,https://med.uc.edu/admissions/medical-student-admissions/home,https://med.uc.edu/admissions/medical-student-admissions/home,University of Cincinnati College of Medicine,admissions_page,med.uc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Cincinnati College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_cincinnati_college_of_medicine_cincinnati_ohio,University of Cincinnati College of Medicine,MD,OH,https://med.uc.edu/admissions/medical-student-admissions/home,https://med.uc.edu/admissions/medical-student-admissions/md-admissions/class-profile,Class Profile,class_profile,med.uc.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""University of Cincinnati College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from https://med.uc.edu/admissions/medical-student-admissions/home.
md_university_of_colorado_school_of_medicine_denver_colorado,University of Colorado School of Medicine,MD,CO,http://www.ucdenver.edu/academics/colleges/medicalschool/education/Admissions/Pages/admissions.aspx,http://www.ucdenver.edu/academics/colleges/medicalschool/education/Admissions/Pages/admissions.aspx,University of Colorado School of Medicine,admissions_page,ucdenver.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""University of Colorado School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,CT,http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/,http://medicine.uconn.edu/about-us/fast-facts/,Fast Facts About the School of Medicine,class_profile,medicine.uconn.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link,"""University of Connecticut School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Found as a one-hop link from http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,CT,http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/,http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/,Applying to the M.D. Program | School of Medicine | University of Connecticut Search UConn UConn A to Z Index,class_profile,medicine.uconn.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_page_self_stats_context; third_party_school_source_url_seed; third_party_school_source_url_seed,"""University of Connecticut School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Seed page itself has stats-like context and MCAT/GPA terms. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1. URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,CT,http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/,https://medicine.uconn.edu/about-us/fast-facts/,Sitemap stats-like URL,class_profile,medicine.uconn.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_admissions_one_hop_link; official_domain_sitemap,"""University of Connecticut School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.uconn.edu/. Found as a one-hop link from http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/.
md_university_of_connecticut_school_of_medicine_farmington_connecticut,University of Connecticut School of Medicine,MD,CT,http://medicine.uconn.edu/admissions/applying-to-the-md-or-md-mba-programs/,https://medicine.uconn.edu/annual-report/,Sitemap stats-like URL,annual_report,medicine.uconn.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""University of Connecticut School of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://medicine.uconn.edu/.
